employee_id,hire_date,termination_date,employment_status,job_level,job_family,location,manager_id,organization_id
E00387,2026-03-16,,Active,L3,Product,North America,E00591,ORG003
E00388,2023-03-24,,Active,L4,Data,Europe,E02419,ORG031
E00389,2022-09-22,,Active,L4,HR,North America,E01806,ORG008
E00390,2023-02-11,,Active,L2,Program Management,North America,E01662,ORG026
E00391,2019-01-18,,Active,L6,Product,North America,E00838,ORG001
E00392,2026-04-22,,Active,L4,Operations,North America,E04872,ORG038
E00393,2019-03-18,,Active,L5,Operations,North America,E01619,ORG044
E00394,2022-09-05,,Active,L4,Sales,North America,E02341,ORG041
E00395,2021-02-05,,Active,L5,Operations,Europe,E00685,ORG047
E00396,2019-01-28,,Active,L5,HR,North America,E01002,ORG044
E00397,2024-04-29,,Active,L6,Finance,North America,E01128,ORG022
E00398,2023-01-13,,Active,L4,Sales,Europe,E04858,ORG020
E00399,2024-03-12,,Active,L3,Data,North America,E00865,ORG044
E00400,2023-05-17,,Active,L2,Program Management,North America,E02601,ORG045
E00401,2018-11-04,,Active,L4,HR,North America,E02766,ORG048
E00402,2022-12-12,,Active,L2,Software Engineering,North America,E00341,ORG038
E00403,2024-06-29,,Active,L3,Program Management,Europe,E01702,ORG010
E00404,2024-07-08,,Active,L2,Program Management,Latin America,E00378,ORG046
E00405,2019-04-28,,Active,L4,Sales,North America,E00862,ORG046
E00406,2022-02-13,,Active,L3,Marketing,Europe,E03384,ORG033
E00407,2018-05-26,,Active,L4,Data,Asia Pacific,E02870,ORG042
E00408,2023-02-21,,Active,L5,Software Engineering,North America,E02482,ORG028
E00409,2024-09-20,,Active,L5,HR,Asia Pacific,E01006,ORG046
E00410,2022-03-09,,Active,L3,Software Engineering,Europe,E03151,ORG005
E00411,2023-08-13,,Active,L4,Operations,Europe,E04528,ORG042
E00412,2018-05-10,,Active,L4,Marketing,Latin America,E04257,ORG003
E00413,2018-07-26,,Active,L4,Marketing,North America,E00846,ORG017
E00414,2020-03-26,,Active,L4,Marketing,Asia Pacific,E03410,ORG007
E00415,2021-04-09,,Active,L3,Software Engineering,North America,E01149,ORG024
E00416,2025-10-25,,Active,L7,Software Engineering,Europe,,ORG012
E00417,2023-09-12,,Active,L2,Software Engineering,North America,E04328,ORG047
E00418,2026-01-10,,Active,L5,HR,North America,E02346,ORG028
E00419,2023-08-06,,Active,L4,Software Engineering,North America,E03732,ORG044
E00420,2023-10-03,,Active,L3,Program Management,Latin America,E02749,ORG014
E00421,2022-05-21,,Active,L5,Sales,Europe,E03382,ORG002
E00422,2018-05-10,,Active,L2,Operations,Asia Pacific,E04670,ORG038
E00423,2019-11-08,,Active,L5,Marketing,North America,E00639,ORG034
E00424,2019-12-04,,Active,L4,Operations,North America,E04511,ORG027
E00425,2024-12-10,,Active,L2,Program Management,North America,E02398,ORG040
E00426,2026-01-06,,Active,L2,Marketing,North America,E00685,ORG041
E00427,2024-08-31,,Active,L5,Operations,North America,E02113,ORG029
E00428,2018-05-02,,Active,L3,Software Engineering,Latin America,E00241,ORG047
E00429,2026-04-15,,Active,L6,Finance,Asia Pacific,E02754,ORG035
E00430,2023-10-13,,Leave,L5,HR,North America,E02341,ORG033
E00431,2023-10-11,,Active,L5,Sales,North America,E01917,ORG018
E00432,2025-02-04,,Active,L3,Data,Europe,E02200,ORG001
E00433,2024-07-09,,Active,L5,Data,Europe,E03141,ORG012
E00434,2018-06-04,,Active,L6,Finance,Europe,E04129,ORG037
E00435,2024-09-05,,Active,L2,HR,Europe,E01930,ORG035
E00436,2021-09-15,,Active,L3,Finance,North America,E00068,ORG017
E00437,2019-03-25,,Active,L3,Program Management,North America,E02823,ORG031
E00438,2020-05-31,,Active,L3,HR,Latin America,E04713,ORG010
E00439,2021-06-13,,Active,L5,Finance,Asia Pacific,E01942,ORG013
E00440,2018-10-17,,Active,L4,Marketing,Latin America,E00583,ORG046
E00441,2022-05-21,,Active,L4,Program Management,North America,E04503,ORG020
E00442,2021-11-30,,Active,L3,HR,Europe,E02041,ORG012
E00443,2021-12-13,,Active,L2,Software Engineering,North America,E01809,ORG024
E00444,2024-02-19,,Active,L3,HR,Asia Pacific,E01442,ORG019
E00445,2022-07-09,,Active,L5,HR,North America,E03693,ORG036
E00446,2020-10-05,,Active,L4,Product,Europe,E00698,ORG047
E00447,2023-06-01,,Active,L3,Data,North America,E03116,ORG029
E00448,2026-05-03,,Active,L5,Marketing,North America,E01690,ORG029
E00449,2021-05-28,,Active,L2,Data,North America,E01888,ORG018
E00450,2019-08-21,,Active,L3,Operations,Europe,E01014,ORG028
E00451,2022-01-07,,Active,L3,Data,Asia Pacific,E04035,ORG016
E00452,2019-03-09,,Active,L7,Program Management,Latin America,,ORG001
E00453,2025-01-31,,Active,L5,Sales,Europe,E02246,ORG042
E00454,2019-02-20,,Active,L4,Operations,Europe,E04629,ORG021
E00455,2026-12-05,,Active,L2,Product,Asia Pacific,E04134,ORG024
E00456,2021-07-09,,Active,L3,Program Management,North America,E03814,ORG005
E00457,2018-05-12,,Leave,L4,Data,Asia Pacific,E02229,ORG041
E00458,2018-10-06,2024-04-20,Terminated,L3,Finance,Asia Pacific,E04741,ORG009
E00459,2021-02-05,,Active,L6,Data,Europe,E02964,ORG020
E00460,2018-05-16,,Active,L5,Program Management,North America,E02144,ORG041
E00461,2019-04-23,,Active,L4,Data,North America,E01687,ORG023
E00462,2024-08-23,2025-04-09,Terminated,L5,Product,North America,E04563,ORG046
E00463,2021-12-25,,Active,L7,Data,Latin America,,ORG011
E00464,2023-04-03,,Active,L4,Marketing,Europe,E01194,ORG035
E00465,2021-05-16,,Active,L4,HR,Europe,E04391,ORG048
E00466,2022-10-10,2025-09-10,Terminated,L6,Marketing,North America,E01092,ORG027
E00467,2020-01-02,,Active,L3,HR,Asia Pacific,E03824,ORG034
E00468,2026-09-29,,Active,L6,Operations,North America,E01336,ORG020
E00469,2026-07-28,,Active,L2,Software Engineering,North America,E04174,ORG037
E00470,2026-03-14,,Active,L4,Marketing,Europe,E04175,ORG044
E00471,2018-12-01,,Active,L5,Marketing,North America,E03685,ORG035
E00472,2024-12-03,,Active,L4,Program Management,North America,E04969,ORG046
E00473,2020-04-17,,Active,L4,Product,North America,E02585,ORG029
E00474,2021-04-21,,Active,L4,Program Management,North America,E04191,ORG028
E00475,2020-07-11,,Active,L2,Program Management,Latin America,E02797,ORG015
E00476,2024-07-22,,Active,L3,Marketing,Asia Pacific,E00172,ORG035
E00477,2019-01-15,,Active,L3,Data,Latin America,E02030,ORG043
E00478,2023-02-22,,Active,L4,Finance,Latin America,E00139,ORG032
E00479,2024-10-11,2026-06-17,Terminated,L4,HR,North America,E03318,ORG012
E00480,2018-07-31,,Active,L3,HR,North America,E00740,ORG027
E00481,2018-08-27,2024-08-16,Terminated,L6,Software Engineering,Europe,E01589,ORG037
E00482,2019-01-22,,Active,L3,Program Management,North America,E04365,ORG046
E00483,2020-12-29,,Active,L4,Program Management,Latin America,E03724,ORG008
E00484,2021-02-05,,Active,L4,Program Management,North America,E01637,ORG007
E00485,2021-07-12,,Active,L3,Data,Europe,E02535,ORG020
E00486,2026-12-15,,Active,L5,Data,Europe,E02943,ORG007
E00487,2024-04-14,,Active,L4,Data,Asia Pacific,E01712,ORG048
E00488,2021-06-17,,Active,L2,Marketing,Europe,E03767,ORG021
E00489,2022-02-19,,Active,L7,Program Management,Europe,,ORG026
E00490,2019-02-07,,Active,L5,Product,North America,E00713,ORG011
E00491,2024-10-13,,Active,L5,Sales,Europe,E02086,ORG022
E00492,2022-03-23,,Active,L6,Operations,Asia Pacific,E01197,ORG048
E00493,2018-07-18,,Active,L6,Program Management,Europe,E03400,ORG024
E00494,2021-04-30,,Active,L3,Software Engineering,Asia Pacific,E03205,ORG001
E00495,2024-09-21,,Active,L4,Program Management,North America,E04032,ORG012
E00496,2019-12-29,,Active,L4,Finance,North America,E01782,ORG048
E00497,2023-06-28,,Leave,L3,Finance,Latin America,E01105,ORG048
E00498,2023-01-03,,Active,L3,Program Management,North America,E00143,ORG011
E00499,2021-04-15,,Active,L2,Finance,Europe,E04325,ORG030
E00500,2020-10-07,,Active,L4,HR,Europe,E01603,ORG004
E00501,2019-09-26,,Active,L5,Marketing,Latin America,E03790,ORG028
E00502,2019-01-28,,Active,L5,Operations,North America,E01772,ORG007
E00503,2022-04-01,,Active,L3,Product,North America,E01619,ORG040
E00504,2025-01-25,,Active,L3,Software Engineering,Asia Pacific,E01128,ORG046
E00505,2024-06-06,,Active,L4,Software Engineering,Europe,E03903,ORG009
E00506,2022-06-16,,Active,L4,Data,Europe,E01369,ORG023
E00507,2024-09-19,,Active,L6,Finance,North America,E01443,ORG005
E00508,2021-10-24,,Active,L6,Software Engineering,North America,E03533,ORG017
E00509,2018-11-21,,Active,L6,Product,Latin America,E02613,ORG004
E00510,2024-05-26,,Active,L5,HR,Europe,E03757,ORG013
E00511,2024-10-13,,Active,L7,Product,Latin America,,ORG048
E00512,2021-03-01,,Active,L4,Sales,Latin America,E00493,ORG003
E00513,2023-10-16,,Active,L2,Software Engineering,Europe,E04791,ORG042
E00514,2019-02-23,,Active,L2,Program Management,Europe,E01132,ORG004
E00515,2021-11-21,,Active,L3,Data,Europe,E00562,ORG026
E00516,2019-12-12,,Active,L3,Operations,Asia Pacific,E00520,ORG022
E00517,2024-08-21,,Active,L3,Software Engineering,Europe,E01524,ORG046
E00518,2018-05-30,,Active,L6,Product,North America,E02073,ORG010
E00519,2023-10-26,,Active,L3,HR,Latin America,E00360,ORG009
E00520,2025-12-27,,Active,L6,Sales,Europe,E03146,ORG037
E00521,2024-07-13,,Active,L5,Operations,Asia Pacific,E03115,ORG036
E00522,2020-06-19,,Active,L4,Marketing,North America,E03890,ORG034
E00523,2021-02-19,,Active,L5,HR,North America,E00067,ORG002
E00524,2024-02-05,,Active,L3,HR,Europe,E00460,ORG013
E00525,2022-10-08,,Active,L4,Marketing,Asia Pacific,E00980,ORG041
E00526,2018-03-23,,Active,L3,Data,North America,E02153,ORG030
E00527,2025-06-11,,Active,L6,Product,North America,E02973,ORG030
E00528,2024-10-14,,Active,L3,Program Management,Asia Pacific,E00965,ORG015
E00529,2022-12-19,,Active,L3,Finance,Latin America,E01736,ORG013
E00530,2026-05-17,,Active,L5,Marketing,North America,E02590,ORG046
E00531,2019-09-27,,Active,L4,Data,North America,E02766,ORG036
E00532,2024-10-16,,Active,L4,Product,North America,E02686,ORG007
E00533,2022-01-11,,Active,L4,Product,North America,E03205,ORG046
E00534,2021-01-17,,Active,L2,HR,North America,E03791,ORG029
E00535,2024-07-03,2025-11-17,Terminated,L5,Marketing,Europe,E04191,ORG017
E00536,2023-01-19,,Active,L3,Marketing,Europe,E04829,ORG020
E00537,2022-07-01,,Active,L3,HR,North America,E01936,ORG036
E00538,2024-09-21,,Active,L3,HR,North America,E01598,ORG019
E00539,2021-08-27,,Active,L3,Program Management,Latin America,E01323,ORG029
E00540,2026-10-20,,Active,L3,Finance,North America,E01695,ORG035
E00541,2020-04-14,,Active,L4,Software Engineering,Asia Pacific,E02748,ORG010
E00542,2019-01-16,,Active,L3,Operations,North America,E03068,ORG046
E00543,2024-04-12,,Active,L3,Product,Asia Pacific,E00326,ORG018
E00544,2025-02-02,,Active,L4,Marketing,Asia Pacific,E04993,ORG021
E00545,2024-04-03,,Active,L2,Program Management,North America,E00179,ORG034
E00546,2022-06-25,,Active,L5,Program Management,Europe,E01971,ORG030
E00547,2019-08-09,,Active,L6,Program Management,Europe,E02240,ORG022
E00548,2020-09-28,,Active,L4,Marketing,North America,E01681,ORG032
E00549,2020-04-25,,Active,L6,Marketing,Asia Pacific,E01031,ORG044
E00550,2022-06-06,,Active,L2,Program Management,North America,E02697,ORG039
E00551,2021-03-05,,Active,L2,Marketing,North America,E00035,ORG040
E00552,2022-05-02,,Active,L5,HR,Latin America,E03735,ORG013
E00553,2021-02-19,,Active,L5,Sales,North America,E03402,ORG021
E00554,2021-09-23,,Active,L5,Marketing,North America,E03867,ORG027
E00555,2020-10-13,,Active,L2,Product,North America,E04075,ORG003
E00556,2020-11-30,,Active,L5,Operations,Latin America,E04433,ORG038
E00557,2025-01-03,,Active,L3,Product,North America,E00714,ORG016
E00558,2026-10-30,,Active,L3,Product,North America,E04174,ORG014
E00559,2026-02-08,,Active,L3,Operations,Europe,E02852,ORG013
E00560,2023-10-28,,Active,L7,Data,Asia Pacific,,ORG014
E00561,2025-09-06,,Active,L2,Software Engineering,Europe,E00588,ORG017
E00562,2023-06-15,,Active,L5,Sales,Latin America,E04923,ORG030
E00563,2024-11-21,,Active,L4,Software Engineering,North America,E04055,ORG029
E00564,2020-10-22,2024-03-23,Terminated,L5,Finance,Europe,E01274,ORG013
E00565,2021-10-13,,Active,L5,HR,Europe,E04456,ORG010
E00566,2026-09-13,,Active,L5,Product,North America,E03693,ORG040
E00567,2024-01-07,,Active,L3,Operations,Asia Pacific,E02211,ORG005
E00568,2024-06-11,,Active,L2,Sales,Europe,E00797,ORG025
E00569,2018-09-05,,Active,L4,Sales,North America,E03693,ORG026
E00570,2019-01-26,,Active,L3,Marketing,North America,E04661,ORG028
E00571,2026-02-24,,Active,L2,Finance,North America,E00925,ORG043
E00572,2021-07-06,,Active,L3,Sales,Asia Pacific,E00008,ORG031
E00573,2023-12-02,,Active,L3,Program Management,North America,E01093,ORG048
E00574,2021-09-18,,Active,L2,Finance,Asia Pacific,E01441,ORG043
E00575,2022-07-31,,Active,L2,HR,North America,E01850,ORG011
E00576,2026-10-08,,Active,L6,Marketing,Latin America,E04889,ORG012
E00577,2024-09-27,,Active,L3,Program Management,Asia Pacific,E04817,ORG017
E00578,2022-07-28,,Active,L7,Sales,North America,,ORG019
E00579,2019-10-09,,Active,L7,Operations,North America,,ORG027
E00580,2023-09-03,,Active,L2,Data,Asia Pacific,E03348,ORG012
E00581,2019-05-05,,Active,L5,Finance,North America,E01016,ORG011
E00582,2025-10-07,,Active,L4,Marketing,North America,E01001,ORG019
E00583,2022-09-28,,Active,L5,Operations,Asia Pacific,E00379,ORG033
E00584,2020-04-09,,Active,L2,Operations,Asia Pacific,E03958,ORG034
E00585,2021-05-18,,Active,L3,Marketing,Asia Pacific,E01042,ORG048
E00586,2024-12-29,,Active,L2,Marketing,Asia Pacific,E04492,ORG010
E00587,2025-09-11,,Active,L4,Program Management,Europe,E03044,ORG020
E00588,2018-10-23,,Leave,L7,HR,Asia Pacific,,ORG047
E00589,2023-12-16,,Active,L5,Finance,North America,E02426,ORG034
E00590,2026-10-15,,Active,L5,Finance,Asia Pacific,E04635,ORG029
E00591,2021-09-23,,Active,L7,HR,Europe,,ORG027
E00592,2018-09-21,,Active,L5,Product,Europe,E00759,ORG004
E00593,2021-12-12,,Active,L2,Product,Latin America,E02305,ORG044
E00594,2025-09-11,,Active,L6,Data,North America,E01207,ORG031
E00595,2026-08-22,,Active,L3,Sales,Europe,E00879,ORG028
E00596,2019-04-08,,Active,L2,Product,Europe,E04704,ORG027
E00597,2020-10-07,2024-04-30,Terminated,L4,HR,North America,E03075,ORG019
E00598,2020-12-16,,Active,L6,HR,North America,E00795,ORG013
E00599,2018-08-03,,Active,L3,HR,Latin America,E00510,ORG037
E00600,2022-08-08,,Active,L4,Sales,North America,E01524,ORG025
E00601,2020-10-21,,Active,L3,Sales,Europe,E04170,ORG002
E00602,2025-02-07,,Active,L2,Data,Europe,E00693,ORG020
E00603,2022-08-07,,Active,L2,Sales,Asia Pacific,E03730,ORG045
E00604,2025-01-15,,Active,L5,Software Engineering,Asia Pacific,E00507,ORG019
E00605,2025-11-13,,Active,L6,Finance,North America,E01643,ORG021
E00606,2018-07-03,,Active,L2,HR,North America,E02652,ORG031
E00607,2019-10-10,,Active,L3,Data,Europe,E00611,ORG039
E00608,2022-09-16,,Active,L3,Product,North America,E01948,ORG033
E00609,2025-06-23,2026-06-30,Terminated,L2,Marketing,Europe,E01265,ORG042
E00610,2026-09-22,,Active,L4,Software Engineering,North America,E00192,ORG006
E00611,2020-04-27,,Active,L5,Product,North America,E00009,ORG045
E00612,2025-08-31,,Active,L4,Data,Latin America,E00693,ORG044
E00613,2020-11-11,,Active,L3,Software Engineering,Latin America,E03764,ORG026
E00614,2018-10-06,,Active,L4,Finance,Asia Pacific,E00169,ORG031
E00615,2025-03-09,,Active,L2,Sales,North America,E02546,ORG011
E00616,2023-10-01,,Active,L2,Finance,Latin America,E00108,ORG022
E00617,2021-06-16,,Active,L6,Product,Europe,E01014,ORG010
E00618,2022-08-29,,Active,L5,Sales,Latin America,E00873,ORG002
E00619,2018-07-15,,Active,L6,Program Management,North America,E01658,ORG048
E00620,2018-05-06,,Active,L6,Product,North America,E03740,ORG013
E00621,2021-08-27,,Active,L4,Operations,Europe,E02063,ORG029
E00622,2019-04-27,,Active,L6,Software Engineering,Asia Pacific,E00065,ORG015
E00623,2024-01-09,,Active,L4,Program Management,North America,E00692,ORG018
E00624,2022-05-07,,Active,L2,Sales,North America,E01478,ORG020
E00625,2025-09-14,,Active,L2,Finance,Europe,E01320,ORG017
E00626,2026-02-28,,Active,L2,Marketing,Latin America,E02856,ORG031
E00627,2023-12-01,,Active,L2,HR,Asia Pacific,E01697,ORG047
E00628,2020-04-04,,Active,L3,Program Management,Latin America,E03740,ORG021
E00629,2020-05-25,,Active,L5,HR,Europe,E01190,ORG048
E00630,2021-01-13,,Active,L5,Sales,Asia Pacific,E03394,ORG033
E00631,2024-04-25,,Active,L4,Finance,Europe,E00486,ORG030
E00632,2018-12-04,,Active,L2,HR,North America,E04945,ORG012
E00633,2019-12-29,,Active,L5,Operations,Europe,E04934,ORG004
E00634,2022-01-23,,Active,L3,Marketing,Europe,E01306,ORG042
E00635,2021-03-12,,Active,L2,Product,North America,E01128,ORG028
E00636,2023-09-10,,Active,L3,Program Management,North America,E00008,ORG021
E00637,2020-03-19,,Active,L3,Product,Asia Pacific,E04886,ORG040
E00638,2025-05-15,,Active,L3,Data,Asia Pacific,E00170,ORG016
E00639,2026-02-02,,Active,L5,Finance,North America,E00016,ORG038
E00640,2018-01-29,,Active,L5,Software Engineering,Latin America,E00463,ORG016
E00641,2018-12-12,,Active,L5,Product,North America,E01441,ORG045
E00642,2021-08-19,,Active,L2,HR,North America,E04882,ORG013
E00643,2019-08-28,,Active,L5,Product,North America,E00813,ORG007
E00644,2022-03-18,,Active,L5,Sales,North America,E02878,ORG034
E00645,2020-11-22,,Active,L3,Data,North America,E03244,ORG008
E00646,2021-05-17,,Active,L4,Operations,Europe,E03996,ORG046
E00647,2023-05-24,,Active,L4,Data,Asia Pacific,E03497,ORG032
E00648,2025-09-19,,Active,L4,Data,Europe,E04925,ORG012
E00649,2023-03-20,,Active,L2,Sales,Asia Pacific,E03308,ORG011
E00650,2021-12-17,,Active,L4,Data,Latin America,E04223,ORG045
E00651,2018-04-28,,Active,L2,Marketing,North America,E01548,ORG030
E00652,2022-07-20,,Active,L3,Finance,North America,E01994,ORG044
E00653,2026-11-21,,Active,L2,Operations,North America,E03713,ORG006
E00654,2018-05-29,,Active,L6,Marketing,Europe,E04391,ORG045
E00655,2024-07-08,,Active,L3,Program Management,North America,E00028,ORG026
E00656,2021-05-27,,Active,L3,Program Management,Europe,E02117,ORG033
E00657,2019-01-20,,Active,L3,Program Management,Europe,E04006,ORG019
E00658,2019-08-25,,Active,L6,Finance,Europe,E00549,ORG003
E00659,2023-08-31,,Active,L4,Sales,North America,E01712,ORG047
E00660,2022-05-09,,Leave,L6,Operations,North America,E02782,ORG049
E00661,2021-11-22,,Active,L3,Product,North America,E00393,ORG018
E00662,2023-08-20,,Active,L2,Marketing,Asia Pacific,E04569,ORG046
E00663,2022-10-23,,Active,L4,Finance,Europe,E01774,ORG009
E00664,2023-11-27,2025-10-09,Terminated,L3,Sales,Europe,E03921,ORG008
E00665,2023-08-11,,Active,L5,Program Management,Europe,E02097,ORG004
E00666,2022-12-15,,Active,L6,Software Engineering,Europe,E01974,ORG019
E00667,2022-04-25,,Active,L4,Marketing,North America,E04833,ORG003
E00668,2021-01-12,,Active,L7,HR,North America,,ORG020
E00669,2019-04-30,,Active,L4,Product,North America,E04288,ORG007
E00670,2019-09-26,,Active,L3,Sales,North America,E02609,ORG036
E00671,2024-05-05,,Active,L4,Data,North America,E02307,ORG041
E00672,2020-04-23,,Active,L2,Marketing,Asia Pacific,E03903,ORG034
E00673,2023-08-14,,Active,L5,Finance,North America,E03425,ORG010
E00674,2024-05-16,,Active,L2,Finance,North America,E04908,ORG038
E00675,2020-07-12,,Active,L3,Data,North America,E01623,ORG013
E00676,2023-02-26,,Active,L4,Software Engineering,North America,E00535,ORG037
E00677,2021-06-11,,Active,L2,HR,North America,E00929,ORG028
E00678,2019-01-20,,Active,L2,Finance,North America,E02689,ORG018
E00679,2025-10-13,,Active,L5,Software Engineering,North America,E01526,ORG005
E00680,2021-12-30,,Active,L2,Finance,Latin America,E04047,ORG041
E00681,2020-09-21,,Active,L4,HR,North America,E04388,ORG046
E00682,2023-08-05,,Active,L3,Product,North America,E00903,ORG033
E00683,2020-11-05,,Active,L3,HR,North America,E04955,ORG047
E00684,2024-06-24,,Active,L3,Marketing,North America,E03170,ORG046
