review_id,employee_id,review_cycle,review_date,performance_rating,potential_rating,promotion_recommended,review_status
R000448,E02006,2024_H1,2024-06-15,4,3,False,Completed
R000449,E04400,2024_H1,2024-06-15,3,2,False,Cancelled
R000450,E03228,2024_H1,2024-06-15,3,4,False,Pending
R000451,E01281,2024_H1,2024-06-15,3,1,False,Completed
R000452,E02928,2024_H1,2024-06-15,4,4,False,Completed
R000453,E03821,2024_H1,2024-06-15,5,3,False,Pending
R000454,E03500,2024_H1,2024-06-15,5,4,False,Completed
R000455,E02960,2024_H1,2024-06-15,2,4,True,Completed
R000456,E04327,2024_H1,2024-06-15,3,5,True,Completed
R000457,E01277,2024_H1,2024-06-15,4,4,False,Completed
R000458,E04779,2024_H1,2024-06-15,3,3,False,Completed
R000459,E04835,2024_H1,2024-06-15,4,3,False,Completed
R000460,E02854,2024_H1,2024-06-15,3,1,False,Completed
R000461,E01993,2024_H1,2024-06-15,4,2,False,Completed
R000462,E00317,2024_H1,2024-06-15,4,3,False,Completed
R000463,E03937,2024_H1,2024-06-15,3,2,False,Completed
R000464,E01557,2024_H1,2024-06-15,4,3,True,Pending
R000465,E01183,2024_H1,2024-06-15,4,3,True,Completed
R000466,E03769,2024_H1,2024-06-15,2,4,False,Completed
R000467,E03988,2024_H1,2024-06-15,3,1,False,Pending
R000468,E03281,2024_H1,2024-06-15,4,4,False,Completed
R000469,E00515,2024_H1,2024-06-15,1,5,False,Cancelled
R000470,E04724,2024_H1,2024-06-15,4,5,False,Completed
R000471,E00353,2024_H1,2024-06-15,1,4,False,Completed
R000472,E04179,2024_H1,2024-06-15,2,3,False,Completed
R000473,E03883,2024_H1,2024-06-15,3,3,False,Completed
R000474,E04012,2024_H1,2024-06-15,4,2,True,Completed
R000475,E02107,2024_H1,2024-06-15,2,1,False,Completed
R000476,E00865,2024_H1,2024-06-15,4,3,False,Completed
R000477,E01393,2024_H1,2024-06-15,5,4,False,Completed
R000478,E03121,2024_H1,2024-06-15,3,5,False,Completed
R000479,E00248,2024_H1,2024-06-15,5,2,False,Completed
R000480,E03959,2024_H1,2024-06-15,2,2,False,Pending
R000481,E04530,2024_H1,2024-06-15,3,4,False,Completed
R000482,E04144,2024_H1,2024-06-15,2,3,False,Pending
R000483,E04656,2024_H1,2024-06-15,3,3,False,Completed
R000484,E02347,2024_H1,2024-06-15,5,2,False,Completed
R000485,E03882,2024_H1,2024-06-15,3,4,False,Completed
R000486,E04353,2024_H1,2024-06-15,3,2,False,Completed
R000487,E02040,2024_H1,2024-06-15,3,3,False,Cancelled
R000488,E01984,2024_H1,2024-06-15,2,3,False,Completed
R000489,E03619,2024_H1,2024-06-15,5,2,False,Completed
R000490,E01998,2024_H1,2024-06-15,3,4,False,Pending
R000491,E03384,2024_H1,2024-06-15,4,2,False,Pending
R000492,E02965,2024_H1,2024-06-15,4,3,False,Pending
R000493,E03818,2024_H1,2024-06-15,3,4,False,Cancelled
R000494,E00390,2024_H1,2024-06-15,1,2,False,Completed
R000495,E03596,2024_H1,2024-06-15,2,4,False,Pending
R000496,E01844,2024_H1,2024-06-15,3,4,False,Completed
R000497,E01452,2024_H1,2024-06-15,2,3,False,Completed
R000498,E04457,2024_H1,2024-06-15,4,2,False,Completed
R000499,E04306,2024_H1,2024-06-15,3,3,False,Pending
R000500,E04438,2024_H1,2024-06-15,4,4,False,Completed
R000501,E04407,2024_H1,2024-06-15,3,5,False,Completed
R000502,E01201,2024_H1,2024-06-15,5,2,False,Completed
R000503,E01167,2024_H1,2024-06-15,3,2,False,Completed
R000504,E01777,2024_H1,2024-06-15,4,5,False,Pending
R000505,E03738,2024_H1,2024-06-15,3,4,False,Completed
R000506,E03583,2024_H1,2024-06-15,3,3,False,Completed
R000507,E01816,2024_H1,2024-06-15,3,3,False,Completed
R000508,E04752,2024_H1,2024-06-15,5,3,False,Completed
R000509,E00452,2024_H1,2024-06-15,4,3,False,Pending
R000510,E00028,2024_H1,2024-06-15,3,1,False,Completed
R000511,E00490,2024_H1,2024-06-15,2,2,False,Completed
R000512,E01523,2024_H1,2024-06-15,5,1,False,Completed
R000513,E00339,2024_H1,2024-06-15,1,1,False,Completed
R000514,E04411,2024_H1,2024-06-15,5,4,False,Completed
R000515,E02155,2024_H1,2024-06-15,4,3,False,Completed
R000516,E03629,2024_H1,2024-06-15,3,3,False,Completed
R000517,E02606,2024_H1,2024-06-15,1,3,False,Completed
R000518,E01239,2024_H1,2024-06-15,2,4,False,Completed
R000519,E01741,2024_H1,2024-06-15,4,4,False,Pending
R000520,E00108,2024_H1,2024-06-15,3,5,False,Completed
R000521,E01178,2024_H1,2024-06-15,3,3,False,Completed
R000522,E04271,2024_H1,2024-06-15,3,3,False,Completed
R000523,E01547,2024_H1,2024-06-15,3,1,False,Completed
R000524,E01724,2024_H1,2024-06-15,4,5,False,Completed
R000525,E04392,2024_H1,2024-06-15,3,3,False,Completed
R000526,E01967,2024_H1,2024-06-15,3,2,False,Pending
R000527,E02129,2024_H1,2024-06-15,5,5,False,Completed
R000528,E01788,2024_H1,2024-06-15,1,3,False,Completed
R000529,E03635,2024_H1,2024-06-15,3,3,False,Completed
R000530,E00285,2024_H1,2024-06-15,3,2,False,Pending
R000531,E04639,2024_H1,2024-06-15,5,5,True,Cancelled
R000532,E00406,2024_H1,2024-06-15,3,3,False,Completed
R000533,E00560,2024_H1,2024-06-15,2,3,False,Completed
R000534,E04188,2024_H1,2024-06-15,2,4,False,Completed
R000535,E01124,2024_H1,2024-06-15,3,3,False,Completed
R000536,E03249,2024_H1,2024-06-15,4,3,False,Completed
R000537,E02912,2024_H1,2024-06-15,3,2,False,Completed
R000538,E00083,2024_H1,2024-06-15,3,3,False,Completed
R000539,E04291,2024_H1,2024-06-15,3,3,False,Pending
R000540,E03238,2024_H1,2024-06-15,5,4,False,Completed
R000541,E01195,2024_H1,2024-06-15,1,5,False,Completed
R000542,E03823,2024_H1,2024-06-15,3,4,False,Completed
R000543,E00067,2024_H1,2024-06-15,5,2,False,Completed
R000544,E01168,2024_H1,2024-06-15,3,4,True,Completed
R000545,E02603,2024_H1,2024-06-15,3,4,False,Completed
R000546,E00186,2024_H1,2024-06-15,3,2,False,Completed
R000547,E01915,2024_H1,2024-06-15,5,4,False,Completed
R000548,E01399,2024_H1,2024-06-15,5,3,False,Completed
R000549,E04830,2024_H1,2024-06-15,3,4,False,Completed
R000550,E01743,2024_H1,2024-06-15,2,3,False,Completed
R000551,E01238,2024_H1,2024-06-15,3,3,True,Completed
R000552,E02417,2024_H1,2024-06-15,3,1,False,Completed
R000553,E00637,2024_H1,2024-06-15,3,3,False,Completed
R000554,E01184,2024_H1,2024-06-15,4,2,False,Completed
R000555,E03831,2024_H1,2024-06-15,3,4,False,Completed
R000556,E01082,2024_H1,2024-06-15,3,4,False,Pending
R000557,E02056,2024_H1,2024-06-15,5,5,False,Pending
R000558,E02599,2024_H1,2024-06-15,3,4,False,Completed
R000559,E02780,2024_H1,2024-06-15,2,3,False,Completed
R000560,E02650,2024_H1,2024-06-15,3,4,False,Completed
R000561,E03189,2024_H1,2024-06-15,2,2,False,Completed
R000562,E03395,2024_H1,2024-06-15,4,3,True,Completed
R000563,E01310,2024_H1,2024-06-15,3,3,False,Completed
R000564,E01128,2024_H1,2024-06-15,3,4,False,Completed
R000565,E02076,2024_H1,2024-06-15,3,4,False,Completed
R000566,E03653,2024_H1,2024-06-15,3,3,False,Completed
R000567,E04161,2024_H1,2024-06-15,3,5,False,Completed
R000568,E04283,2024_H1,2024-06-15,3,3,False,Pending
R000569,E01867,2024_H1,2024-06-15,5,2,False,Pending
R000570,E02261,2024_H1,2024-06-15,3,3,False,Completed
R000571,E02715,2024_H1,2024-06-15,3,4,False,Pending
R000572,E03628,2024_H1,2024-06-15,4,4,True,Completed
R000573,E00974,2024_H1,2024-06-15,3,4,False,Completed
R000574,E00135,2024_H1,2024-06-15,3,5,False,Completed
R000575,E04760,2024_H1,2024-06-15,3,3,True,Completed
R000576,E02783,2024_H1,2024-06-15,3,3,False,Completed
R000577,E01221,2024_H1,2024-06-15,3,3,False,Completed
R000578,E03641,2024_H1,2024-06-15,3,4,False,Completed
R000579,E02841,2024_H1,2024-06-15,3,3,False,Completed
R000580,E04420,2024_H1,2024-06-15,3,2,False,Completed
R000581,E02499,2024_H1,2024-06-15,2,3,False,Completed
R000582,E04340,2024_H1,2024-06-15,3,3,False,Completed
R000583,E01081,2024_H1,2024-06-15,4,4,False,Completed
R000584,E03829,2024_H1,2024-06-15,2,4,False,Completed
R000585,E04137,2024_H1,2024-06-15,3,4,False,Completed
R000586,E00856,2024_H1,2024-06-15,5,5,False,Completed
R000587,E03241,2024_H1,2024-06-15,2,3,False,Pending
R000588,E00835,2024_H1,2024-06-15,4,3,False,Pending
R000589,E04045,2024_H1,2024-06-15,3,3,False,Completed
R000590,E03557,2024_H1,2024-06-15,3,3,False,Completed
R000591,E03532,2024_H1,2024-06-15,3,1,False,Pending
R000592,E00437,2024_H1,2024-06-15,3,4,False,Completed
R000593,E03043,2024_H1,2024-06-15,3,4,False,Completed
R000594,E04556,2024_H1,2024-06-15,5,4,True,Completed
R000595,E03618,2024_H1,2024-06-15,4,3,False,Completed
R000596,E02127,2024_H1,2024-06-15,4,3,False,Completed
R000597,E00769,2024_H1,2024-06-15,2,3,False,Pending
R000598,E00814,2024_H1,2024-06-15,5,3,False,Pending
R000599,E00700,2024_H1,2024-06-15,1,3,False,Completed
R000600,E04442,2024_H1,2024-06-15,2,4,False,Pending
R000601,E00242,2024_H1,2024-06-15,3,3,False,Pending
R000602,E00401,2024_H1,2024-06-15,3,4,False,Completed
R000603,E01041,2024_H1,2024-06-15,2,5,False,Completed
R000604,E01433,2024_H1,2024-06-15,1,3,False,Completed
R000605,E01710,2024_H1,2024-06-15,3,2,False,Pending
R000606,E02296,2024_H1,2024-06-15,4,5,False,Completed
R000607,E00580,2024_H1,2024-06-15,3,3,False,Completed
R000608,E02956,2024_H1,2024-06-15,5,1,False,Pending
R000609,E04261,2024_H1,2024-06-15,5,5,False,Completed
R000610,E03873,2024_H1,2024-06-15,3,4,False,Completed
R000611,E03638,2024_H1,2024-06-15,4,4,True,Completed
R000612,E03998,2024_H1,2024-06-15,3,3,False,Completed
R000613,E03480,2024_H1,2024-06-15,4,2,True,Completed
R000614,E02337,2024_H1,2024-06-15,4,3,False,Completed
R000615,E02034,2024_H1,2024-06-15,3,4,False,Cancelled
R000616,E02902,2024_H1,2024-06-15,3,2,False,Completed
R000617,E00688,2024_H1,2024-06-15,3,3,False,Completed
R000618,E00907,2024_H1,2024-06-15,5,3,False,Completed
R000619,E04603,2024_H1,2024-06-15,3,2,False,Completed
R000620,E01770,2024_H1,2024-06-15,3,3,False,Completed
R000621,E02346,2024_H1,2024-06-15,2,5,False,Completed
R000622,E02104,2024_H1,2024-06-15,3,2,False,Pending
R000623,E00441,2024_H1,2024-06-15,2,2,False,Completed
R000624,E01562,2024_H1,2024-06-15,4,3,True,Completed
R000625,E03513,2024_H1,2024-06-15,4,3,False,Completed
R000626,E02925,2024_H1,2024-06-15,3,3,False,Completed
R000627,E04371,2024_H1,2024-06-15,2,3,False,Completed
R000628,E00796,2024_H1,2024-06-15,3,2,False,Completed
R000629,E02958,2024_H1,2024-06-15,2,3,False,Completed
R000630,E04810,2024_H1,2024-06-15,3,2,False,Pending
R000631,E01977,2024_H1,2024-06-15,1,2,False,Completed
R000632,E02423,2024_H1,2024-06-15,4,3,False,Completed
R000633,E00011,2024_H1,2024-06-15,4,3,False,Completed
R000634,E01713,2024_H1,2024-06-15,3,3,False,Completed
R000635,E03536,2024_H1,2024-06-15,3,3,False,Completed
R000636,E03908,2024_H1,2024-06-15,1,3,False,Completed
R000637,E03812,2024_H1,2024-06-15,3,5,False,Pending
R000638,E03173,2024_H1,2024-06-15,3,5,False,Pending
R000639,E02589,2024_H1,2024-06-15,3,3,False,Completed
R000640,E00786,2024_H1,2024-06-15,4,4,False,Completed
R000641,E02977,2024_H1,2024-06-15,3,4,False,Completed
R000642,E04919,2024_H1,2024-06-15,3,4,False,Pending
R000643,E01531,2024_H1,2024-06-15,5,4,False,Completed
R000644,E01793,2024_H1,2024-06-15,4,5,False,Completed
R000645,E04731,2024_H1,2024-06-15,2,4,False,Completed
R000646,E02871,2024_H1,2024-06-15,5,3,False,Completed
R000647,E03816,2024_H1,2024-06-15,4,4,False,Completed
R000648,E02852,2024_H1,2024-06-15,5,4,True,Pending
R000649,E01134,2024_H1,2024-06-15,5,2,True,Completed
R000650,E01204,2024_H1,2024-06-15,4,4,False,Completed
R000651,E00324,2024_H1,2024-06-15,2,4,False,Completed
R000652,E01787,2024_H1,2024-06-15,4,1,False,Completed
R000653,E00579,2024_H1,2024-06-15,3,3,False,Completed
R000654,E01946,2024_H1,2024-06-15,4,3,False,Completed
R000655,E03564,2024_H1,2024-06-15,4,4,False,Completed
R000656,E00792,2024_H1,2024-06-15,3,3,False,Completed
R000657,E03017,2024_H1,2024-06-15,4,3,False,Completed
R000658,E04312,2024_H1,2024-06-15,4,4,False,Cancelled
R000659,E00917,2024_H1,2024-06-15,1,4,False,Completed
R000660,E04342,2024_H1,2024-06-15,4,3,False,Completed
R000661,E04334,2024_H1,2024-06-15,4,3,True,Pending
R000662,E00781,2024_H1,2024-06-15,3,3,False,Completed
R000663,E00440,2024_H1,2024-06-15,2,5,False,Completed
R000664,E03026,2024_H1,2024-06-15,5,5,False,Completed
R000665,E00957,2024_H1,2024-06-15,4,4,False,Pending
R000666,E00049,2024_H1,2024-06-15,3,4,False,Completed
R000667,E01738,2024_H1,2024-06-15,3,5,False,Completed
R000668,E03661,2024_H1,2024-06-15,3,2,False,Completed
R000669,E02894,2024_H1,2024-06-15,3,3,False,Completed
R000670,E04049,2024_H1,2024-06-15,5,3,False,Completed
R000671,E02887,2024_H1,2024-06-15,4,3,False,Pending
R000672,E02260,2024_H1,2024-06-15,3,4,False,Completed
R000673,E02685,2024_H1,2024-06-15,3,4,False,Completed
R000674,E03599,2024_H1,2024-06-15,3,3,False,Completed
R000675,E02811,2024_H1,2024-06-15,3,3,False,Pending
R000676,E01045,2024_H1,2024-06-15,3,3,False,Completed
R000677,E03068,2024_H1,2024-06-15,2,4,True,Completed
R000678,E04215,2024_H1,2024-06-15,3,4,False,Completed
R000679,E02426,2024_H1,2024-06-15,3,2,False,Completed
R000680,E02304,2024_H1,2024-06-15,3,4,False,Completed
R000681,E04416,2024_H1,2024-06-15,3,4,False,Pending
R000682,E00721,2024_H1,2024-06-15,5,3,False,Completed
R000683,E02763,2024_H1,2024-06-15,3,3,True,Completed
R000684,E00085,2024_H1,2024-06-15,3,2,False,Completed
R000685,E03880,2024_H1,2024-06-15,4,3,False,Completed
R000686,E02591,2024_H1,2024-06-15,1,3,False,Completed
R000687,E04897,2024_H1,2024-06-15,5,4,True,Pending
R000688,E04090,2024_H1,2024-06-15,2,2,False,Cancelled
R000689,E03935,2024_H1,2024-06-15,1,4,False,Completed
R000690,E04562,2024_H1,2024-06-15,3,4,False,Completed
R000691,E02090,2024_H1,2024-06-15,4,4,False,Cancelled
R000692,E00647,2024_H1,2024-06-15,3,5,False,Completed
R000693,E04008,2024_H1,2024-06-15,3,4,True,Completed
R000694,E04717,2024_H1,2024-06-15,4,5,False,Completed
R000695,E02050,2024_H1,2024-06-15,4,2,False,Pending
R000696,E00509,2024_H1,2024-06-15,3,4,False,Completed
R000697,E02930,2024_H1,2024-06-15,3,4,False,Completed
R000698,E01912,2024_H1,2024-06-15,3,4,False,Completed
R000699,E04445,2024_H1,2024-06-15,4,4,False,Completed
R000700,E01053,2024_H1,2024-06-15,3,4,False,Completed
R000701,E02256,2024_H1,2024-06-15,3,3,False,Pending
R000702,E02481,2024_H1,2024-06-15,4,1,False,Completed
R000703,E04214,2024_H1,2024-06-15,2,5,False,Completed
R000704,E01307,2024_H1,2024-06-15,3,1,False,Completed
R000705,E04899,2024_H1,2024-06-15,5,1,False,Completed
R000706,E00782,2024_H1,2024-06-15,3,5,False,Completed
R000707,E03069,2024_H1,2024-06-15,2,3,False,Completed
R000708,E02927,2024_H1,2024-06-15,1,5,False,Completed
R000709,E02849,2024_H1,2024-06-15,2,2,False,Completed
R000710,E01506,2024_H1,2024-06-15,4,2,False,Completed
R000711,E01932,2024_H1,2024-06-15,2,1,True,Completed
R000712,E01682,2024_H1,2024-06-15,3,3,False,Completed
R000713,E04349,2024_H1,2024-06-15,3,5,True,Completed
R000714,E02232,2024_H1,2024-06-15,3,2,False,Pending
R000715,E04175,2024_H1,2024-06-15,1,3,False,Completed
R000716,E01040,2024_H1,2024-06-15,3,5,False,Completed
R000717,E02080,2024_H1,2024-06-15,4,4,False,Completed
R000718,E02678,2024_H1,2024-06-15,2,3,False,Completed
R000719,E01975,2024_H1,2024-06-15,3,3,False,Completed
R000720,E04616,2024_H1,2024-06-15,3,3,False,Completed
R000721,E04895,2024_H1,2024-06-15,2,5,False,Completed
R000722,E01270,2024_H1,2024-06-15,2,2,False,Completed
R000723,E02137,2024_H1,2024-06-15,4,4,False,Pending
R000724,E03995,2024_H1,2024-06-15,3,4,False,Pending
R000725,E01023,2024_H1,2024-06-15,4,3,False,Completed
R000726,E03520,2024_H1,2024-06-15,3,1,False,Completed
R000727,E03411,2024_H1,2024-06-15,4,3,False,Pending
R000728,E03750,2024_H1,2024-06-15,3,3,False,Completed
R000729,E03533,2024_H1,2024-06-15,2,2,False,Pending
R000730,E02621,2024_H1,2024-06-15,3,3,False,Pending
R000731,E04679,2024_H1,2024-06-15,3,3,False,Completed
R000732,E04068,2024_H1,2024-06-15,3,4,False,Completed
R000733,E04348,2024_H1,2024-06-15,3,3,False,Completed
R000734,E01632,2024_H1,2024-06-15,3,5,False,Completed
R000735,E00124,2024_H1,2024-06-15,3,5,False,Completed
R000736,E04083,2024_H1,2024-06-15,3,4,False,Completed
R000737,E01501,2024_H1,2024-06-15,4,4,False,Cancelled
R000738,E00946,2024_H1,2024-06-15,4,3,False,Pending
R000739,E00617,2024_H1,2024-06-15,3,4,False,Pending
R000740,E01233,2024_H1,2024-06-15,2,2,False,Completed
R000741,E03456,2024_H1,2024-06-15,2,3,False,Completed
R000742,E03930,2024_H1,2024-06-15,4,4,True,Pending
R000743,E00484,2024_H1,2024-06-15,3,4,False,Pending
R000744,E02674,2024_H1,2024-06-15,3,4,False,Completed
R000745,E02510,2024_H1,2024-06-15,3,4,False,Completed
R000746,E01288,2024_H1,2024-06-15,4,4,False,Completed
R000747,E01792,2024_H1,2024-06-15,3,4,False,Completed
R000748,E03992,2024_H1,2024-06-15,3,3,False,Completed
R000749,E01687,2024_H1,2024-06-15,4,3,False,Completed
R000750,E04053,2024_H1,2024-06-15,2,3,False,Completed
R000751,E01995,2024_H1,2024-06-15,4,3,False,Completed
R000752,E01016,2024_H1,2024-06-15,3,3,False,Pending
R000753,E01797,2024_H1,2024-06-15,1,4,False,Completed
R000754,E00294,2024_H1,2024-06-15,4,3,False,Pending
R000755,E01199,2024_H1,2024-06-15,3,3,False,Completed
R000756,E03582,2024_H1,2024-06-15,4,5,False,Completed
R000757,E03722,2024_H1,2024-06-15,2,4,False,Completed
R000758,E01076,2024_H1,2024-06-15,4,4,False,Completed
R000759,E01996,2024_H1,2024-06-15,3,4,False,Completed
R000760,E02266,2024_H1,2024-06-15,2,4,False,Completed
R000761,E03195,2024_H1,2024-06-15,4,2,False,Completed
R000762,E01152,2024_H1,2024-06-15,2,3,False,Pending
R000763,E00555,2024_H1,2024-06-15,3,2,False,Completed
R000764,E00722,2024_H1,2024-06-15,1,5,False,Completed
R000765,E01651,2024_H1,2024-06-15,3,4,False,Completed
R000766,E04397,2024_H1,2024-06-15,2,5,False,Completed
R000767,E01735,2024_H1,2024-06-15,3,3,False,Completed
R000768,E01754,2024_H1,2024-06-15,3,3,False,Cancelled
R000769,E03524,2024_H1,2024-06-15,5,3,False,Completed
R000770,E04851,2024_H1,2024-06-15,2,3,False,Completed
R000771,E03673,2024_H1,2024-06-15,4,3,False,Completed
R000772,E02201,2024_H1,2024-06-15,4,5,False,Pending
R000773,E02163,2024_H1,2024-06-15,3,3,False,Completed
R000774,E01508,2024_H1,2024-06-15,3,4,False,Completed
R000775,E00122,2024_H1,2024-06-15,4,2,False,Completed
R000776,E00103,2024_H1,2024-06-15,4,1,False,Cancelled
R000777,E01757,2024_H1,2024-06-15,4,4,False,Completed
R000778,E01309,2024_H1,2024-06-15,3,5,False,Pending
R000779,E00738,2024_H1,2024-06-15,4,5,False,Completed
R000780,E01672,2024_H1,2024-06-15,3,3,False,Pending
R000781,E03656,2024_H1,2024-06-15,3,4,False,Completed
R000782,E03792,2024_H1,2024-06-15,3,2,False,Completed
R000783,E00659,2024_H1,2024-06-15,4,3,False,Completed
R000784,E03110,2024_H1,2024-06-15,3,3,False,Completed
R000785,E01517,2024_H1,2024-06-15,3,3,False,Completed
R000786,E00913,2024_H1,2024-06-15,3,4,False,Pending
R000787,E01244,2024_H1,2024-06-15,2,5,False,Completed
R000788,E02193,2024_H1,2024-06-15,4,2,False,Completed
R000789,E03170,2024_H1,2024-06-15,2,2,False,Completed
R000790,E04329,2024_H1,2024-06-15,5,2,False,Completed
R000791,E01328,2024_H1,2024-06-15,2,3,False,Completed
R000792,E03690,2024_H1,2024-06-15,5,3,False,Pending
R000793,E01920,2024_H1,2024-06-15,3,2,False,Completed
R000794,E02289,2024_H1,2024-06-15,3,4,False,Completed
R000795,E00584,2024_H1,2024-06-15,2,5,False,Completed
R000796,E02226,2024_H1,2024-06-15,3,2,False,Completed
R000797,E02482,2024_H1,2024-06-15,5,2,True,Completed
R000798,E00302,2024_H1,2024-06-15,3,3,False,Completed
R000799,E03455,2024_H1,2024-06-15,3,3,False,Completed
R000800,E02144,2024_H1,2024-06-15,4,2,False,Completed
R000801,E04733,2024_H1,2024-06-15,2,5,False,Pending
R000802,E04542,2024_H1,2024-06-15,2,3,False,Completed
R000803,E03577,2024_H1,2024-06-15,3,3,False,Completed
R000804,E01905,2024_H1,2024-06-15,3,3,False,Completed
R000805,E03039,2024_H1,2024-06-15,2,4,True,Completed
R000806,E04396,2024_H1,2024-06-15,3,4,False,Completed
R000807,E01950,2024_H1,2024-06-15,2,4,False,Completed
R000808,E00088,2024_H1,2024-06-15,3,3,False,Completed
R000809,E03390,2024_H1,2024-06-15,3,4,False,Pending
R000810,E04240,2024_H1,2024-06-15,1,3,False,Pending
R000811,E04314,2024_H1,2024-06-15,4,4,False,Completed
R000812,E01223,2024_H1,2024-06-15,2,4,True,Completed
R000813,E03699,2024_H1,2024-06-15,4,1,True,Cancelled
R000814,E03134,2024_H1,2024-06-15,4,1,False,Cancelled
R000815,E03838,2024_H1,2024-06-15,3,4,False,Completed
R000816,E02643,2024_H1,2024-06-15,3,2,False,Completed
R000817,E04299,2024_H1,2024-06-15,1,4,False,Completed
R000818,E01862,2024_H1,2024-06-15,3,2,False,Pending
R000819,E03348,2024_H1,2024-06-15,5,4,False,Completed
R000820,E02419,2024_H1,2024-06-15,5,3,False,Completed
R000821,E03080,2024_H1,2024-06-15,2,4,False,Completed
R000822,E02720,2024_H1,2024-06-15,3,3,False,Completed
R000823,E01477,2024_H1,2024-06-15,3,3,False,Completed
R000824,E00572,2024_H1,2024-06-15,3,4,False,Completed
R000825,E04029,2024_H1,2024-06-15,3,3,False,Completed
R000826,E02235,2024_H1,2024-06-15,3,5,False,Completed
R000827,E01061,2024_H1,2024-06-15,3,4,True,Completed
R000828,E03406,2024_H1,2024-06-15,5,1,False,Completed
R000829,E03736,2024_H1,2024-06-15,3,3,False,Cancelled
R000830,E04725,2024_H1,2024-06-15,3,5,False,Completed
R000831,E00723,2024_H1,2024-06-15,4,3,False,Completed
R000832,E01187,2024_H1,2024-06-15,5,3,False,Completed
R000833,E04304,2024_H1,2024-06-15,4,3,False,Completed
R000834,E03496,2024_H1,2024-06-15,4,2,False,Pending
R000835,E02767,2024_H1,2024-06-15,3,3,False,Pending
R000836,E02283,2024_H1,2024-06-15,2,1,False,Completed
R000837,E01272,2024_H1,2024-06-15,4,2,False,Completed
R000838,E04272,2024_H1,2024-06-15,4,4,False,Pending
